sourced_precinct_id,vf_precinct_id,sourced_county,vf_precinct_county,sourced_precinct_name,vf_precinct_name,sourced_precinct_number,vf_precinct_code,sourced_ward,vf_precinct_ward,vf_precinct_count,polling_location_ids
332710002,222092,TELFAIR,TELFAIR,JACKSONVILLE,Jacksonville,,JA,,6,431,442710002
332710006,222724,TELFAIR,TELFAIR,SCOTLAND,Scotland,,SC,,3,201,442710006
332710005,222521,TELFAIR,TELFAIR,MILAN,Milan,,MI,,7,490,442710005
332710001,221499,TELFAIR,TELFAIR,HELENA,Helena,,HE,,4,724,442710001
332710004,222348,TELFAIR,TELFAIR,MCRAE,McRae,,MC,,1,1386,442710004
332710003,222577,TELFAIR,TELFAIR,LUMBER-CITY,Lumber-City,,LU,,6,690,442710003
332730006,221860,TERRELL,TERRELL,SASSER,03 - Bronwood,,3,,1,434,442730006
332730005,222702,TERRELL,TERRELL,PARROTT,04 - Parrott,,4,,1,218,442730005
332730004,222146,TERRELL,TERRELL,HEROD-DOVER,06 - Herod-Dover,,6,,3,153,442730004
332750020,22763,THOMAS,THOMAS,SCOTT,111 - Meigs,,111,,4,518,442750020
332750019,222771,THOMAS,THOMAS,RESOURCE CENTER,101 - Barwick,,101,,2,342,442750019
332750018,222096,THOMAS,THOMAS,REMINGTON ESC,114 - New Covenant,,114,,7,1058,442750018
332750017,221009,THOMAS,THOMAS,PAVO,108 - Gatlin Creek,,108,,3,1065,442750017
332750016,221442,THOMAS,THOMAS,PATTEN,115 - Ochlocknee,,115,,6,664,442750016
332750015,222081,THOMAS,THOMAS,OCHLOCKNEE,105 - Douglass,,105,,,1291,442750015
332750014,22958,THOMAS,THOMAS,NEW COVENANT,110 - Jerger,,110,,,982,442750014
332750013,222447,THOMAS,THOMAS,METCALFE,102 - Boston,,102,,1,948,442750013
332750012,221889,THOMAS,THOMAS,MERRILLVILLE,107 - Fire Station #2,,107,,1,658,442750012
332770012,222634,TIFT,TIFT,TY TY,03 - Brookfield,,3,,4,717,442770012
332770011,221692,TIFT,TIFT,TIFTON SOUTH,06 - Eldorado,,6,,1,615,442770011
332770010,22946,TIFT,TIFT,TIFTON NORTHWEST,12 - Tifton Lodge,,12,,5,1549,442770010
332770009,22577,TIFT,TIFT,TIFTON NORTHEAST,01 - Tifton Northeast,,1,,5,1871,442770009
332770008,222377,TIFT,TIFT,TIFTON LODGE,02 - Brighton,,2,,4,972,442770008
332810004,222412,TOWNS,TOWNS,YOUNG HARRIS,1581 - Tate City,,1581,,LRG,19,442810004
332810003,221738,TOWNS,TOWNS,TATE CITY,833 - Macedonia,,833,,LRG,1667,442810003
332830002,222791,TREUTLEN,TREUTLEN,GILLIS SPRINGS,Gillis Springs,,GILL,,3,109,442830002
332830006,22614,TREUTLEN,TREUTLEN,SOPERTON,Soperton,,SOPE,,4,1692,442830006
332830005,222517,TREUTLEN,TREUTLEN,ORLAND,Orland,,ORLA,,1,146,442830005
332830001,222740,TREUTLEN,TREUTLEN,BLACKVILLE,Blackville,,BLAC,,3,143,442830001
332830004,222795,TREUTLEN,TREUTLEN,OGLETHORPE,Oglethorpe,,OGLE,,3,117,442830004
332830003,222446,TREUTLEN,TREUTLEN,LOTHAIR,Lothair,,LOTH,,4,265,442830003
332850016,22741,TROUP,TROUP,WEST POINT,15 - Highland,,15,,7,806,442850016
332850015,22967,TROUP,TROUP,ROSEMONT,12 - Gardner Newman,,12,,5,1131,442850015
332850014,221221,TROUP,TROUP,NORTHSIDE,04 - Griggs Center,,4,,7,1393,442850014
332850013,22759,TROUP,TROUP,MOUNTVILLE,07 - East Vernon,,7,,4,1439,442850013
332850012,22961,TROUP,TROUP,MCLENDON,06 - Hogansville,,6,,3,1568,442850012
332850011,22770,TROUP,TROUP,LONG CANE,03 - Hammett Rd,,3,,5,2052,442850011
332870003,222090,TURNER,TURNER,SYCAMORE,3 - Rebecca,,3,,4,260,442870003
332890005,222226,TWIGGS,TWIGGS,SHADY GROVE/TARVERS  ,DB - Dry Branch,,DB,,4,848,442890005
332890004,221989,TWIGGS,TWIGGS,JEFFERSONVILLE/WARE  ,GI - Golden Isles,,GI,,3,826,442890004
332910011,22468,UNION,UNION,TRACKROCK,08 - Gumlog,,8,,LRG,955,442910011
332910010,221978,UNION,UNION,SUCHES,03 - Owltown,,3,,LRG,657,442910010
332910009,221012,UNION,UNION,PAT COLWELL,02 - Jones Creek,,2,,LRG,810,442910009
332910008,221557,UNION,UNION,OWLTOWN,07 - Dooley,,7,,LRG,610,442910008
332910007,221634,UNION,UNION,JONES CREEK,10 - Coosa,,10,,LRG,1068,442910007
332930010,222444,UPSON,UPSON,YATESVILLE,0561 - Lincoln Park,,561,,2,380,442930010
332930009,221409,UPSON,UPSON,TOWN,1610 - Atwater,,1610,,5,662,442930009
332930008,22959,UPSON,UPSON,THE ROCK,0555 - Redbone,,555,,4,2188,442930008
332930007,22644,UPSON,UPSON,THE JUG,1336 - Reeves,,1336,,5,927,442930007
332950011,221304,WALKER,WALKER,ROSSVILLE,0917 - Center Post,,917,,5,1295,442950011
332950010,221942,WALKER,WALKER,ROCK SPRING,1851 - Fairyland,,1851,,5,728,442950010
332950009,222120,WALKER,WALKER,MOUNTAIN,1161 - Mountain,,1161,,5,651,442950009
332950008,221261,WALKER,WALKER,LAFAYETTE,1809 - Kensington,,1809,,5,758,442950008
332970021,221824,WALTON,WALTON,WHATLEY,422 - West Walton,,422,,3,1591,442970021
332970020,222176,WALTON,WALTON,WEST WALTON,425 - E Monroe,,425,,1,1760,442970020
332970019,221591,WALTON,WALTON,WALNUT GROVE,423 - Broken Arrow,,423,,5,1706,442970019
332970018,221495,WALTON,WALTON,WALKER PARK,427 - The Oasis Church,,427,,3,1190,442970018
332970017,222252,WALTON,WALTON,SOUTH MONROE,420 - North Monroe,,420,,1,2017,442970017
332970016,221551,WALTON,WALTON,SOCIAL CIRCLE,1663 - Bold Springs,,1663,,7,1687,442970016
332970015,222158,WALTON,WALTON,OASIS,502 - Jersey,,502,,2,725,442970015
332970014,222455,WALTON,WALTON,NORTH MONROE,414 - Gratis,,414,,7,485,442970014
332970013,222050,WALTON,WALTON,MOUNTAIN,424 - Bay Creek,,424,,6,1225,442970013
332970012,222051,WALTON,WALTON,LOGANVILLE SOUTH,415 - Between,,415,,4,1753,442970012
332990012,222546,WARE,WARE,1231-151,409 - Waresboro,,409,,7,471,442990012
332990011,222772,WARE,WARE,1231-150C,404 - Beach-Bickley,,404,,4,175,442990011
332990010,221533,WARE,WARE,1231-150B,405 - Haywood,,405,,4,285,442990010
332990009,222151,WARE,WARE,WARESBORO,200B - District 2b,,200B,,6,752,442990009
332990008,221975,WARE,WARE,MILLWOOD,200A - District 2a,,200A,,3,1384,442990008
333010006,222677,WARREN,WARREN,WARRENTON,5 - Ricketson,,5,,4,135,443010006
333010005,222678,WARREN,WARREN,RICKETSON,2 - Camak,,2,,5,194,443010005
333010004,222676,WARREN,WARREN,PAN HANDLE,4 - Beall Springs,,4,,2,274,443010004
333030008,222673,WASHINGTON,WASHINGTON,WARTHEN,99 - Deepstep,,99,,1,269,443030008
333030007,221974,WASHINGTON,WASHINGTON,TENNILLE,88 - Oconee,,88,,4,309,443030007
333030006,222691,WASHINGTON,WASHINGTON,SANDERSVILLE,1253 - Riddleville,,1253,,3,309,443030006
333050015,22178,WAYNE,WAYNE,VFW,5A - Unity,,05A,,5,1146,443050014
333050014,22219,WAYNE,WAYNE,UNITY,5B - Rec Center,,05B,,5,706,443050003
333050013,222225,WAYNE,WAYNE,SCREVEN,3B - Gardi,,03B,,3,344,443050013
333050012,221706,WAYNE,WAYNE,RITCH,5C - East Jesup,,05C,,5,225,443050012
333050011,221241,WAYNE,WAYNE,RED HILL,3A - Altamaha,,03A,,3,1264,443050011
333050010,22612,WAYNE,WAYNE,REC CENTER,1C - Oglethorpe,,01C,,1,863,443050010
333070001,222045,WEBSTER,WEBSTER,PRESTON 1,Preston 1,,P1,,4,825,443070001
333090002,221105,WHEELER,WHEELER,GLENWOOD,1 - Alamo,,1,,3,1413,443090002
333110011,221667,WHITE,WHITE,WHITE CREEK,091 - Tesnatee,,91,,LRG,538,443110011
333110010,221083,WHITE,WHITE,TOWN CREEK,081 - Shoal Creek,,81,,LRG,1040,443110010
333110009,222486,WHITE,WHITE,TESNATEE,011 - Blue Creek,,11,,LRG,1071,443110009
333110008,221427,WHITE,WHITE,SHOAL CREEK,051 - Mt Yonah,,51,,LRG,1943,443110008
333110007,222057,WHITE,WHITE,ROBERTSTOWN,031 - Helen,,31,,LRG,299,443110007
333130023,221932,WHITFIELD,WHITFIELD,6A,PG - Pleasant Grove,,PG,,LRG,2444,443130023
333130022,222131,WHITFIELD,WHITFIELD,5A,GL - Grove Level,,GL,,LRG,1188,443130022
333130021,222305,WHITFIELD,WHITFIELD,4A,UT - Upper Tenth,,UT,,LRG,497,443130021
333130020,22142,WHITFIELD,WHITFIELD,3A,"02A - James Brown Center,, Room 202",,,02A,443130020
333130019,221200,WHITFIELD,WHITFIELD,2A,01A - Dalton High School,,01A,,,1372,443130019
333130018,222296,WHITFIELD,WHITFIELD,1A,ES - Eastside,,ES,,LRG,925,443130018
333130017,222294,WHITFIELD,WHITFIELD,WESTSIDE,AN - Antioch,,AN,,LRG,1133,443130017
333130016,222299,WHITFIELD,WHITFIELD,VARNELL,MC - Mill Creek,,MC,,LRG,828,443130016
333130015,222303,WHITFIELD,WHITFIELD,UPPER TENTH,TR - Trichum,,TR,,LRG,619,443130015
333130014,22902,WHITFIELD,WHITFIELD,TUNNEL HILL,FI - Fincher,,FI,,LRG,1059,443130014
333150006,222384,WILCOX,WILCOX,ROCHELLE SOUTH #4,2A - Abbeville North #2,,02A,,2,233,443150006
333150005,222343,WILCOX,WILCOX,ROCHELLE NORTH #1,5A - Abbeville South #5,,05A,,2,614,443150005
333150004,222711,WILCOX,WILCOX,PITTS #3,2B - Pineview #2,,02B,,2,325,443150004
333170007,222350,WILKES,WILKES,YOUNG FARMER'S BLDG  ,4A - Courthouse,,04A,,4,534,443170007
333190009,222687,WILKINSON,WILKINSON,TURKEY CREEK,06 - Ivey,,6,,1,469,443190009
333190008,222729,WILKINSON,WILKINSON,RAMAH,07 - Lord,,7,,3,366,443190008
333190007,222118,WILKINSON,WILKINSON,MIDWAY,05 - Irwinton,,5,,2,430,443190007
333190006,222612,WILKINSON,WILKINSON,LORD,04 - High Hill,,4,,3,79,443190006
333210016,222004,WORTH,WORTH,WARWICK,04 - Sumner,,4,,2,407,443210016
333210015,222786,WORTH,WORTH,SYLVESTER EAST,16 - Piney Woods,,16,,1,142,443210015
333210014,222594,WORTH,WORTH,SYLVESTER,05 - Shingler,,5,,2,253,443210014
333210013,222339,WORTH,WORTH,SUMNER,14 - County Line,,14,,4,413,443210013
333210012,222209,WORTH,WORTH,SHINGLER,12 - Bridgeboro,,12,,4,621,443210012
333210011,222034,WORTH,WORTH,SCOOTERVILLE,03 - Poulan,,3,,2,458,443210011
333210010,221772,WORTH,WORTH,RED ROCK,06 - Red Rock,,6,,3,559,443210010
